Year,Series,Lurralde historikoa,Eskualdea,Udalerria,Units,GeoCode,Value
2020,Edateko ura duten etxebizitzen proportzioa,,,Aramaio,PT,Aramaio,100.0
2014,Edateko ura duten etxebizitzen proportzioa,,,Aramaio,PT,Aramaio,100.0
2014,Edateko ura duten etxebizitzen proportzioa,,,Arantzazu,PT,Arantzazu,100.0
2018,Edateko ura duten etxebizitzen proportzioa,,,Arantzazu,PT,Arantzazu,100.0
2021,Edateko ura duten etxebizitzen proportzioa,,,Arantzazu,PT,Arantzazu,99.4
2013,Edateko ura duten etxebizitzen proportzioa,,,Arantzazu,PT,Arantzazu,100.0
2019,Edateko ura duten etxebizitzen proportzioa,,,Arantzazu,PT,Arantzazu,99.3
2015,Edateko ura duten etxebizitzen proportzioa,,,Arantzazu,PT,Arantzazu,100.0
2023,Edateko ura duten etxebizitzen proportzioa,,,Arantzazu,PT,Arantzazu,99.4
2022,Edateko ura duten etxebizitzen proportzioa,,,Arantzazu,PT,Arantzazu,99.4
2010,Edateko ura duten etxebizitzen proportzioa,,,Arantzazu,PT,Arantzazu,100.0
2016,Edateko ura duten etxebizitzen proportzioa,,,Arantzazu,PT,Arantzazu,100.0
2020,Edateko ura duten etxebizitzen proportzioa,,,Arantzazu,PT,Arantzazu,99.4
2020,Edateko ura duten etxebizitzen proportzioa,,,Areatza,PT,Areatza,99.2
2014,Edateko ura duten etxebizitzen proportzioa,,,Areatza,PT,Areatza,99.4
2010,Edateko ura duten etxebizitzen proportzioa,,,Areatza,PT,Areatza,99.3
2022,Edateko ura duten etxebizitzen proportzioa,,,Areatza,PT,Areatza,99.2
2021,Edateko ura duten etxebizitzen proportzioa,,,Areatza,PT,Areatza,99.2
2015,Edateko ura duten etxebizitzen proportzioa,,,Areatza,PT,Areatza,99.4
2013,Edateko ura duten etxebizitzen proportzioa,,,Areatza,PT,Areatza,99.4
2023,Edateko ura duten etxebizitzen proportzioa,,,Areatza,PT,Areatza,99.2
2016,Edateko ura duten etxebizitzen proportzioa,,,Areatza,PT,Areatza,99.4
2018,Edateko ura duten etxebizitzen proportzioa,,,Areatza,PT,Areatza,99.4
2019,Edateko ura duten etxebizitzen proportzioa,,,Areatza,PT,Areatza,99.6
2021,Edateko ura duten etxebizitzen proportzioa,,,Aretxabaleta,PT,Aretxabaleta,100.0
2016,Edateko ura duten etxebizitzen proportzioa,,,Aretxabaleta,PT,Aretxabaleta,100.0
2020,Edateko ura duten etxebizitzen proportzioa,,,Aretxabaleta,PT,Aretxabaleta,100.0
2010,Edateko ura duten etxebizitzen proportzioa,,,Aretxabaleta,PT,Aretxabaleta,100.0
2019,Edateko ura duten etxebizitzen proportzioa,,,Aretxabaleta,PT,Aretxabaleta,100.0
2023,Edateko ura duten etxebizitzen proportzioa,,,Aretxabaleta,PT,Aretxabaleta,100.0
2014,Edateko ura duten etxebizitzen proportzioa,,,Aretxabaleta,PT,Aretxabaleta,100.0
2015,Edateko ura duten etxebizitzen proportzioa,,,Aretxabaleta,PT,Aretxabaleta,100.0
2018,Edateko ura duten etxebizitzen proportzioa,,,Aretxabaleta,PT,Aretxabaleta,100.0
2022,Edateko ura duten etxebizitzen proportzioa,,,Aretxabaleta,PT,Aretxabaleta,100.0
2013,Edateko ura duten etxebizitzen proportzioa,,,Aretxabaleta,PT,Aretxabaleta,100.0
2020,Edateko ura duten etxebizitzen proportzioa,,,Armiñón,PT,Armiñón,98.9
2010,Edateko ura duten etxebizitzen proportzioa,,,Armiñón,PT,Armiñón,98.9
2018,Edateko ura duten etxebizitzen proportzioa,,,Armiñón,PT,Armiñón,100.0
2019,Edateko ura duten etxebizitzen proportzioa,,,Armiñón,PT,Armiñón,98.9
2023,Edateko ura duten etxebizitzen proportzioa,,,Armiñón,PT,Armiñón,100.0
2021,Edateko ura duten etxebizitzen proportzioa,,,Armiñón,PT,Armiñón,100.0
2013,Edateko ura duten etxebizitzen proportzioa,,,Armiñón,PT,Armiñón,100.0
2016,Edateko ura duten etxebizitzen proportzioa,,,Armiñón,PT,Armiñón,100.0
2015,Edateko ura duten etxebizitzen proportzioa,,,Armiñón,PT,Armiñón,100.0
2022,Edateko ura duten etxebizitzen proportzioa,,,Armiñón,PT,Armiñón,100.0
2014,Edateko ura duten etxebizitzen proportzioa,,,Armiñón,PT,Armiñón,100.0
2015,Edateko ura duten etxebizitzen proportzioa,,,Arraia-Maeztu,PT,Arraia-Maeztu,100.0
2023,Edateko ura duten etxebizitzen proportzioa,,,Arraia-Maeztu,PT,Arraia-Maeztu,100.0
2013,Edateko ura duten etxebizitzen proportzioa,,,Arraia-Maeztu,PT,Arraia-Maeztu,100.0
2016,Edateko ura duten etxebizitzen proportzioa,,,Arraia-Maeztu,PT,Arraia-Maeztu,100.0
2019,Edateko ura duten etxebizitzen proportzioa,,,Arraia-Maeztu,PT,Arraia-Maeztu,100.0
2021,Edateko ura duten etxebizitzen proportzioa,,,Arraia-Maeztu,PT,Arraia-Maeztu,100.0
2010,Edateko ura duten etxebizitzen proportzioa,,,Arraia-Maeztu,PT,Arraia-Maeztu,100.0
2020,Edateko ura duten etxebizitzen proportzioa,,,Arraia-Maeztu,PT,Arraia-Maeztu,100.0
2022,Edateko ura duten etxebizitzen proportzioa,,,Arraia-Maeztu,PT,Arraia-Maeztu,100.0
2014,Edateko ura duten etxebizitzen proportzioa,,,Arraia-Maeztu,PT,Arraia-Maeztu,100.0
2018,Edateko ura duten etxebizitzen proportzioa,,,Arraia-Maeztu,PT,Arraia-Maeztu,100.0
2020,Edateko ura duten etxebizitzen proportzioa,,,Arrankudiaga-Zollo,PT,Arrankudiaga-Zollo,100.0
2013,Edateko ura duten etxebizitzen proportzioa,,,Arrankudiaga-Zollo,PT,Arrankudiaga-Zollo,100.0
2022,Edateko ura duten etxebizitzen proportzioa,,,Arrankudiaga-Zollo,PT,Arrankudiaga-Zollo,100.0
2023,Edateko ura duten etxebizitzen proportzioa,,,Arrankudiaga-Zollo,PT,Arrankudiaga-Zollo,100.0
2014,Edateko ura duten etxebizitzen proportzioa,,,Arrankudiaga-Zollo,PT,Arrankudiaga-Zollo,100.0
2019,Edateko ura duten etxebizitzen proportzioa,,,Arrankudiaga-Zollo,PT,Arrankudiaga-Zollo,100.0
2015,Edateko ura duten etxebizitzen proportzioa,,,Arrankudiaga-Zollo,PT,Arrankudiaga-Zollo,100.0
2018,Edateko ura duten etxebizitzen proportzioa,,,Arrankudiaga-Zollo,PT,Arrankudiaga-Zollo,100.0
2010,Edateko ura duten etxebizitzen proportzioa,,,Arrankudiaga-Zollo,PT,Arrankudiaga-Zollo,100.0
2021,Edateko ura duten etxebizitzen proportzioa,,,Arrankudiaga-Zollo,PT,Arrankudiaga-Zollo,100.0
2016,Edateko ura duten etxebizitzen proportzioa,,,Arrankudiaga-Zollo,PT,Arrankudiaga-Zollo,100.0
2023,Edateko ura duten etxebizitzen proportzioa,,,Arrasate / Mondragón,PT,Arrasate / Mondragón,100.0
2016,Edateko ura duten etxebizitzen proportzioa,,,Arrasate / Mondragón,PT,Arrasate / Mondragón,100.0
2019,Edateko ura duten etxebizitzen proportzioa,,,Arrasate / Mondragón,PT,Arrasate / Mondragón,100.0
2015,Edateko ura duten etxebizitzen proportzioa,,,Arrasate / Mondragón,PT,Arrasate / Mondragón,100.0
2022,Edateko ura duten etxebizitzen proportzioa,,,Arrasate / Mondragón,PT,Arrasate / Mondragón,100.0
2020,Edateko ura duten etxebizitzen proportzioa,,,Arrasate / Mondragón,PT,Arrasate / Mondragón,100.0
2013,Edateko ura duten etxebizitzen proportzioa,,,Arrasate / Mondragón,PT,Arrasate / Mondragón,100.0
2014,Edateko ura duten etxebizitzen proportzioa,,,Arrasate / Mondragón,PT,Arrasate / Mondragón,100.0
2010,Edateko ura duten etxebizitzen proportzioa,,,Arrasate / Mondragón,PT,Arrasate / Mondragón,100.0
2018,Edateko ura duten etxebizitzen proportzioa,,,Arrasate / Mondragón,PT,Arrasate / Mondragón,100.0
2021,Edateko ura duten etxebizitzen proportzioa,,,Arrasate / Mondragón,PT,Arrasate / Mondragón,100.0
2015,Edateko ura duten etxebizitzen proportzioa,,,Arratzu,PT,Arratzu,100.0
2020,Edateko ura duten etxebizitzen proportzioa,,,Arratzu,PT,Arratzu,100.0
2023,Edateko ura duten etxebizitzen proportzioa,,,Arratzu,PT,Arratzu,100.0
2018,Edateko ura duten etxebizitzen proportzioa,,,Arratzu,PT,Arratzu,100.0
2019,Edateko ura duten etxebizitzen proportzioa,,,Arratzu,PT,Arratzu,100.0
2013,Edateko ura duten etxebizitzen proportzioa,,,Arratzu,PT,Arratzu,100.0
2010,Edateko ura duten etxebizitzen proportzioa,,,Arratzu,PT,Arratzu,100.0
2022,Edateko ura duten etxebizitzen proportzioa,,,Arratzu,PT,Arratzu,100.0
2016,Edateko ura duten etxebizitzen proportzioa,,,Arratzu,PT,Arratzu,100.0
2014,Edateko ura duten etxebizitzen proportzioa,,,Arratzu,PT,Arratzu,100.0
2021,Edateko ura duten etxebizitzen proportzioa,,,Arratzu,PT,Arratzu,100.0
2021,Edateko ura duten etxebizitzen proportzioa,,,Arratzua-Ubarrundia,PT,Arratzua-Ubarrundia,100.0
2020,Edateko ura duten etxebizitzen proportzioa,,,Arratzua-Ubarrundia,PT,Arratzua-Ubarrundia,100.0
2015,Edateko ura duten etxebizitzen proportzioa,,,Arratzua-Ubarrundia,PT,Arratzua-Ubarrundia,100.0
2019,Edateko ura duten etxebizitzen proportzioa,,,Arratzua-Ubarrundia,PT,Arratzua-Ubarrundia,100.0
2014,Edateko ura duten etxebizitzen proportzioa,,,Arratzua-Ubarrundia,PT,Arratzua-Ubarrundia,100.0
2013,Edateko ura duten etxebizitzen proportzioa,,,Arratzua-Ubarrundia,PT,Arratzua-Ubarrundia,100.0
2023,Edateko ura duten etxebizitzen proportzioa,,,Arratzua-Ubarrundia,PT,Arratzua-Ubarrundia,100.0
2010,Edateko ura duten etxebizitzen proportzioa,,,Arratzua-Ubarrundia,PT,Arratzua-Ubarrundia,100.0
2016,Edateko ura duten etxebizitzen proportzioa,,,Arratzua-Ubarrundia,PT,Arratzua-Ubarrundia,100.0
2022,Edateko ura duten etxebizitzen proportzioa,,,Arratzua-Ubarrundia,PT,Arratzua-Ubarrundia,100.0
2018,Edateko ura duten etxebizitzen proportzioa,,,Arratzua-Ubarrundia,PT,Arratzua-Ubarrundia,100.0
2023,Edateko ura duten etxebizitzen proportzioa,,,Arrieta,PT,Arrieta,99.6
2022,Edateko ura duten etxebizitzen proportzioa,,,Arrieta,PT,Arrieta,99.6
2021,Edateko ura duten etxebizitzen proportzioa,,,Arrieta,PT,Arrieta,99.5
2013,Edateko ura duten etxebizitzen proportzioa,,,Arrieta,PT,Arrieta,99.5
2020,Edateko ura duten etxebizitzen proportzioa,,,Arrieta,PT,Arrieta,99.5
2019,Edateko ura duten etxebizitzen proportzioa,,,Arrieta,PT,Arrieta,99.5
2010,Edateko ura duten etxebizitzen proportzioa,,,Arrieta,PT,Arrieta,100.0
2014,Edateko ura duten etxebizitzen proportzioa,,,Arrieta,PT,Arrieta,99.5
2018,Edateko ura duten etxebizitzen proportzioa,,,Arrieta,PT,Arrieta,99.5
2016,Edateko ura duten etxebizitzen proportzioa,,,Arrieta,PT,Arrieta,99.5
2015,Edateko ura duten etxebizitzen proportzioa,,,Arrieta,PT,Arrieta,99.5
2022,Edateko ura duten etxebizitzen proportzioa,,,Arrigorriaga,PT,Arrigorriaga,100.0
2014,Edateko ura duten etxebizitzen proportzioa,,,Arrigorriaga,PT,Arrigorriaga,100.0
2021,Edateko ura duten etxebizitzen proportzioa,,,Arrigorriaga,PT,Arrigorriaga,100.0
2020,Edateko ura duten etxebizitzen proportzioa,,,Arrigorriaga,PT,Arrigorriaga,100.0
2010,Edateko ura duten etxebizitzen proportzioa,,,Arrigorriaga,PT,Arrigorriaga,100.0
2013,Edateko ura duten etxebizitzen proportzioa,,,Arrigorriaga,PT,Arrigorriaga,100.0
2016,Edateko ura duten etxebizitzen proportzioa,,,Arrigorriaga,PT,Arrigorriaga,100.0
2019,Edateko ura duten etxebizitzen proportzioa,,,Arrigorriaga,PT,Arrigorriaga,100.0
2018,Edateko ura duten etxebizitzen proportzioa,,,Arrigorriaga,PT,Arrigorriaga,100.0
2023,Edateko ura duten etxebizitzen proportzioa,,,Arrigorriaga,PT,Arrigorriaga,100.0
2015,Edateko ura duten etxebizitzen proportzioa,,,Arrigorriaga,PT,Arrigorriaga,100.0
2018,Edateko ura duten etxebizitzen proportzioa,,,Artea,PT,Artea,98.9
2023,Edateko ura duten etxebizitzen proportzioa,,,Artea,PT,Artea,99.0
2014,Edateko ura duten etxebizitzen proportzioa,,,Artea,PT,Artea,98.9
2010,Edateko ura duten etxebizitzen proportzioa,,,Artea,PT,Artea,98.6
2021,Edateko ura duten etxebizitzen proportzioa,,,Artea,PT,Artea,98.9
2019,Edateko ura duten etxebizitzen proportzioa,,,Artea,PT,Artea,98.9
2016,Edateko ura duten etxebizitzen proportzioa,,,Artea,PT,Artea,98.9
2013,Edateko ura duten etxebizitzen proportzioa,,,Artea,PT,Artea,99.0
2015,Edateko ura duten etxebizitzen proportzioa,,,Artea,PT,Artea,99.0
2022,Edateko ura duten etxebizitzen proportzioa,,,Artea,PT,Artea,99.0
2020,Edateko ura duten etxebizitzen proportzioa,,,Artea,PT,Artea,98.9
2022,Edateko ura duten etxebizitzen proportzioa,,,Artzentales,PT,Artzentales,97.1
2018,Edateko ura duten etxebizitzen proportzioa,,,Artzentales,PT,Artzentales,97.8
2010,Edateko ura duten etxebizitzen proportzioa,,,Artzentales,PT,Artzentales,97.4
2014,Edateko ura duten etxebizitzen proportzioa,,,Artzentales,PT,Artzentales,97.8
2021,Edateko ura duten etxebizitzen proportzioa,,,Artzentales,PT,Artzentales,97.8
2016,Edateko ura duten etxebizitzen proportzioa,,,Artzentales,PT,Artzentales,97.8
2023,Edateko ura duten etxebizitzen proportzioa,,,Artzentales,PT,Artzentales,97.3
2020,Edateko ura duten etxebizitzen proportzioa,,,Artzentales,PT,Artzentales,97.8
2015,Edateko ura duten etxebizitzen proportzioa,,,Artzentales,PT,Artzentales,97.8
2019,Edateko ura duten etxebizitzen proportzioa,,,Artzentales,PT,Artzentales,97.9
2013,Edateko ura duten etxebizitzen proportzioa,,,Artzentales,PT,Artzentales,97.8
2020,Edateko ura duten etxebizitzen proportzioa,,,Artziniega,PT,Artziniega,99.3
2021,Edateko ura duten etxebizitzen proportzioa,,,Artziniega,PT,Artziniega,99.2
2023,Edateko ura duten etxebizitzen proportzioa,,,Artziniega,PT,Artziniega,99.2
2016,Edateko ura duten etxebizitzen proportzioa,,,Artziniega,PT,Artziniega,99.0
2014,Edateko ura duten etxebizitzen proportzioa,,,Artziniega,PT,Artziniega,98.9
2015,Edateko ura duten etxebizitzen proportzioa,,,Artziniega,PT,Artziniega,98.9
2022,Edateko ura duten etxebizitzen proportzioa,,,Artziniega,PT,Artziniega,99.2
2019,Edateko ura duten etxebizitzen proportzioa,,,Artziniega,PT,Artziniega,99.3
2018,Edateko ura duten etxebizitzen proportzioa,,,Artziniega,PT,Artziniega,99.0
2013,Edateko ura duten etxebizitzen proportzioa,,,Artziniega,PT,Artziniega,99.0
2010,Edateko ura duten etxebizitzen proportzioa,,,Artziniega,PT,Artziniega,99.0
2019,Edateko ura duten etxebizitzen proportzioa,,,Asparrena,PT,Asparrena,100.0
2010,Edateko ura duten etxebizitzen proportzioa,,,Asparrena,PT,Asparrena,100.0
2020,Edateko ura duten etxebizitzen proportzioa,,,Asparrena,PT,Asparrena,100.0
2018,Edateko ura duten etxebizitzen proportzioa,,,Asparrena,PT,Asparrena,100.0
2014,Edateko ura duten etxebizitzen proportzioa,,,Asparrena,PT,Asparrena,100.0
2015,Edateko ura duten etxebizitzen proportzioa,,,Asparrena,PT,Asparrena,100.0
2013,Edateko ura duten etxebizitzen proportzioa,,,Asparrena,PT,Asparrena,100.0
2023,Edateko ura duten etxebizitzen proportzioa,,,Asparrena,PT,Asparrena,100.0
2022,Edateko ura duten etxebizitzen proportzioa,,,Asparrena,PT,Asparrena,100.0
2016,Edateko ura duten etxebizitzen proportzioa,,,Asparrena,PT,Asparrena,100.0
2021,Edateko ura duten etxebizitzen proportzioa,,,Asparrena,PT,Asparrena,100.0
2010,Edateko ura duten etxebizitzen proportzioa,,,Asteasu,PT,Asteasu,99.2
2023,Edateko ura duten etxebizitzen proportzioa,,,Asteasu,PT,Asteasu,99.7
2016,Edateko ura duten etxebizitzen proportzioa,,,Asteasu,PT,Asteasu,99.4
2013,Edateko ura duten etxebizitzen proportzioa,,,Asteasu,PT,Asteasu,99.2
2021,Edateko ura duten etxebizitzen proportzioa,,,Asteasu,PT,Asteasu,99.7
2022,Edateko ura duten etxebizitzen proportzioa,,,Asteasu,PT,Asteasu,99.7
2014,Edateko ura duten etxebizitzen proportzioa,,,Asteasu,PT,Asteasu,99.2
2018,Edateko ura duten etxebizitzen proportzioa,,,Asteasu,PT,Asteasu,99.5
2020,Edateko ura duten etxebizitzen proportzioa,,,Asteasu,PT,Asteasu,99.6
2019,Edateko ura duten etxebizitzen proportzioa,,,Asteasu,PT,Asteasu,99.6
2015,Edateko ura duten etxebizitzen proportzioa,,,Asteasu,PT,Asteasu,99.3
2020,Edateko ura duten etxebizitzen proportzioa,,,Astigarraga,PT,Astigarraga,99.9
2014,Edateko ura duten etxebizitzen proportzioa,,,Astigarraga,PT,Astigarraga,99.8
2019,Edateko ura duten etxebizitzen proportzioa,,,Astigarraga,PT,Astigarraga,99.8
2015,Edateko ura duten etxebizitzen proportzioa,,,Astigarraga,PT,Astigarraga,99.8
2023,Edateko ura duten etxebizitzen proportzioa,,,Astigarraga,PT,Astigarraga,99.9
2021,Edateko ura duten etxebizitzen proportzioa,,,Astigarraga,PT,Astigarraga,99.9
2022,Edateko ura duten etxebizitzen proportzioa,,,Astigarraga,PT,Astigarraga,99.9
2013,Edateko ura duten etxebizitzen proportzioa,,,Astigarraga,PT,Astigarraga,99.8
2010,Edateko ura duten etxebizitzen proportzioa,,,Astigarraga,PT,Astigarraga,99.8
2018,Edateko ura duten etxebizitzen proportzioa,,,Astigarraga,PT,Astigarraga,99.8
2016,Edateko ura duten etxebizitzen proportzioa,,,Astigarraga,PT,Astigarraga,99.8
2020,Edateko ura duten etxebizitzen proportzioa,,,Ataun,PT,Ataun,99.8
2022,Edateko ura duten etxebizitzen proportzioa,,,Ataun,PT,Ataun,99.8
2010,Edateko ura duten etxebizitzen proportzioa,,,Ataun,PT,Ataun,99.8
2015,Edateko ura duten etxebizitzen proportzioa,,,Ataun,PT,Ataun,99.8
2013,Edateko ura duten etxebizitzen proportzioa,,,Ataun,PT,Ataun,99.8
2021,Edateko ura duten etxebizitzen proportzioa,,,Ataun,PT,Ataun,99.8
2014,Edateko ura duten etxebizitzen proportzioa,,,Ataun,PT,Ataun,99.8
2018,Edateko ura duten etxebizitzen proportzioa,,,Ataun,PT,Ataun,99.8
2023,Edateko ura duten etxebizitzen proportzioa,,,Ataun,PT,Ataun,99.8
2016,Edateko ura duten etxebizitzen proportzioa,,,Ataun,PT,Ataun,99.8
2019,Edateko ura duten etxebizitzen proportzioa,,,Ataun,PT,Ataun,99.8
2013,Edateko ura duten etxebizitzen proportzioa,,,Atxondo,PT,Atxondo,100.0
2020,Edateko ura duten etxebizitzen proportzioa,,,Atxondo,PT,Atxondo,100.0
2010,Edateko ura duten etxebizitzen proportzioa,,,Atxondo,PT,Atxondo,100.0
2014,Edateko ura duten etxebizitzen proportzioa,,,Atxondo,PT,Atxondo,100.0
2016,Edateko ura duten etxebizitzen proportzioa,,,Atxondo,PT,Atxondo,100.0
2015,Edateko ura duten etxebizitzen proportzioa,,,Atxondo,PT,Atxondo,100.0
2023,Edateko ura duten etxebizitzen proportzioa,,,Atxondo,PT,Atxondo,100.0
2021,Edateko ura duten etxebizitzen proportzioa,,,Atxondo,PT,Atxondo,100.0
2019,Edateko ura duten etxebizitzen proportzioa,,,Atxondo,PT,Atxondo,100.0
2018,Edateko ura duten etxebizitzen proportzioa,,,Atxondo,PT,Atxondo,100.0
2022,Edateko ura duten etxebizitzen proportzioa,,,Atxondo,PT,Atxondo,100.0
2010,Edateko ura duten etxebizitzen proportzioa,,,Aulesti,PT,Aulesti,99.6
2023,Edateko ura duten etxebizitzen proportzioa,,,Aulesti,PT,Aulesti,99.6
2021,Edateko ura duten etxebizitzen proportzioa,,,Aulesti,PT,Aulesti,100.0
2014,Edateko ura duten etxebizitzen proportzioa,,,Aulesti,PT,Aulesti,99.6
2016,Edateko ura duten etxebizitzen proportzioa,,,Aulesti,PT,Aulesti,100.0
2019,Edateko ura duten etxebizitzen proportzioa,,,Aulesti,PT,Aulesti,100.0
2015,Edateko ura duten etxebizitzen proportzioa,,,Aulesti,PT,Aulesti,99.6
2018,Edateko ura duten etxebizitzen proportzioa,,,Aulesti,PT,Aulesti,100.0
2022,Edateko ura duten etxebizitzen proportzioa,,,Aulesti,PT,Aulesti,100.0
2013,Edateko ura duten etxebizitzen proportzioa,,,Aulesti,PT,Aulesti,99.6
2020,Edateko ura duten etxebizitzen proportzioa,,,Aulesti,PT,Aulesti,100.0
2021,Edateko ura duten etxebizitzen proportzioa,,,Ayala / Aiara,PT,Ayala / Aiara,99.6
2015,Edateko ura duten etxebizitzen proportzioa,,,Ayala / Aiara,PT,Ayala / Aiara,99.5
2019,Edateko ura duten etxebizitzen proportzioa,,,Ayala / Aiara,PT,Ayala / Aiara,99.6
2010,Edateko ura duten etxebizitzen proportzioa,,,Ayala / Aiara,PT,Ayala / Aiara,99.4
2018,Edateko ura duten etxebizitzen proportzioa,,,Ayala / Aiara,PT,Ayala / Aiara,99.6
2020,Edateko ura duten etxebizitzen proportzioa,,,Ayala / Aiara,PT,Ayala / Aiara,99.6
2014,Edateko ura duten etxebizitzen proportzioa,,,Ayala / Aiara,PT,Ayala / Aiara,99.5
2022,Edateko ura duten etxebizitzen proportzioa,,,Ayala / Aiara,PT,Ayala / Aiara,99.6
2016,Edateko ura duten etxebizitzen proportzioa,,,Ayala / Aiara,PT,Ayala / Aiara,99.6
2023,Edateko ura duten etxebizitzen proportzioa,,,Ayala / Aiara,PT,Ayala / Aiara,99.6
2013,Edateko ura duten etxebizitzen proportzioa,,,Ayala / Aiara,PT,Ayala / Aiara,99.5
2016,Edateko ura duten etxebizitzen proportzioa,,,Azkoitia,PT,Azkoitia,100.0
2021,Edateko ura duten etxebizitzen proportzioa,,,Azkoitia,PT,Azkoitia,100.0
2015,Edateko ura duten etxebizitzen proportzioa,,,Azkoitia,PT,Azkoitia,100.0
2014,Edateko ura duten etxebizitzen proportzioa,,,Azkoitia,PT,Azkoitia,100.0
2013,Edateko ura duten etxebizitzen proportzioa,,,Azkoitia,PT,Azkoitia,100.0
2019,Edateko ura duten etxebizitzen proportzioa,,,Azkoitia,PT,Azkoitia,100.0
2022,Edateko ura duten etxebizitzen proportzioa,,,Azkoitia,PT,Azkoitia,100.0
2010,Edateko ura duten etxebizitzen proportzioa,,,Azkoitia,PT,Azkoitia,100.0
2020,Edateko ura duten etxebizitzen proportzioa,,,Azkoitia,PT,Azkoitia,100.0
2023,Edateko ura duten etxebizitzen proportzioa,,,Azkoitia,PT,Azkoitia,100.0
2018,Edateko ura duten etxebizitzen proportzioa,,,Azkoitia,PT,Azkoitia,100.0
2013,Edateko ura duten etxebizitzen proportzioa,,,Azpeitia,PT,Azpeitia,100.0
2010,Edateko ura duten etxebizitzen proportzioa,,,Azpeitia,PT,Azpeitia,100.0
2021,Edateko ura duten etxebizitzen proportzioa,,,Azpeitia,PT,Azpeitia,100.0
2018,Edateko ura duten etxebizitzen proportzioa,,,Azpeitia,PT,Azpeitia,100.0
2023,Edateko ura duten etxebizitzen proportzioa,,,Azpeitia,PT,Azpeitia,100.0
2015,Edateko ura duten etxebizitzen proportzioa,,,Azpeitia,PT,Azpeitia,100.0
2016,Edateko ura duten etxebizitzen proportzioa,,,Azpeitia,PT,Azpeitia,100.0
2022,Edateko ura duten etxebizitzen proportzioa,,,Azpeitia,PT,Azpeitia,100.0
2014,Edateko ura duten etxebizitzen proportzioa,,,Azpeitia,PT,Azpeitia,100.0
2020,Edateko ura duten etxebizitzen proportzioa,,,Azpeitia,PT,Azpeitia,100.0
2019,Edateko ura duten etxebizitzen proportzioa,,,Azpeitia,PT,Azpeitia,100.0
2014,Edateko ura duten etxebizitzen proportzioa,,,Bakio,PT,Bakio,99.3
2016,Edateko ura duten etxebizitzen proportzioa,,,Bakio,PT,Bakio,99.2
2018,Edateko ura duten etxebizitzen proportzioa,,,Bakio,PT,Bakio,99.4
2010,Edateko ura duten etxebizitzen proportzioa,,,Bakio,PT,Bakio,99.1
2023,Edateko ura duten etxebizitzen proportzioa,,,Bakio,PT,Bakio,99.2
2021,Edateko ura duten etxebizitzen proportzioa,,,Bakio,PT,Bakio,99.2
2019,Edateko ura duten etxebizitzen proportzioa,,,Bakio,PT,Bakio,99.4
2015,Edateko ura duten etxebizitzen proportzioa,,,Bakio,PT,Bakio,99.3
2020,Edateko ura duten etxebizitzen proportzioa,,,Bakio,PT,Bakio,99.3
2013,Edateko ura duten etxebizitzen proportzioa,,,Bakio,PT,Bakio,99.2
2022,Edateko ura duten etxebizitzen proportzioa,,,Bakio,PT,Bakio,99.2
2020,Edateko ura duten etxebizitzen proportzioa,,,Baliarrain,PT,Baliarrain,100.0
2022,Edateko ura duten etxebizitzen proportzioa,,,Baliarrain,PT,Baliarrain,100.0
2010,Edateko ura duten etxebizitzen proportzioa,,,Baliarrain,PT,Baliarrain,100.0
